State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
CA,California,2017,January,12 month-ending,Number of Deaths,"265,344",100,0.3779998794,*Likely underreported due to incomplete data
CA,California,2017,February,12 month-ending,Number of Deaths,"264,895",100,0.3884558032,*Likely underreported due to incomplete data
CA,California,2017,March,12 month-ending,Number of Deaths,"264,776",100,0.4026044657,*Likely underreported due to incomplete data
CA,California,2017,April,12 month-ending,Number of Deaths,"265,301",100,0.4131156686,*Likely underreported due to incomplete data
CA,California,2017,May,12 month-ending,Number of Deaths,"265,970",100,0.4323795917,*Likely underreported due to incomplete data
CA,California,2017,June,12 month-ending,Number of Deaths,"266,922",100,0.4645551884,*Likely underreported due to incomplete data
CA,California,2017,July,12 month-ending,Number of Deaths,"267,391",100,0.4854314468,*Likely underreported due to incomplete data
CA,California,2017,August,12 month-ending,Number of Deaths,"267,361",100,0.5124157974,*Likely underreported due to incomplete data
CA,California,2017,September,12 month-ending,Number of Deaths,"268,097",100,0.5498010049,*Likely underreported due to incomplete data
CA,California,2015,January,12 month-ending,Number of Drug Overdose Deaths,"4,603",100,0.2381230585,
CA,California,2015,February,12 month-ending,Number of Drug Overdose Deaths,"4,616",100,0.2308738796,
CA,California,2015,March,12 month-ending,Number of Drug Overdose Deaths,"4,608",100,0.2246163632,
CA,California,2015,April,12 month-ending,Number of Drug Overdose Deaths,"4,625",100,0.2226783899,
CA,California,2015,May,12 month-ending,Number of Drug Overdose Deaths,"4,607",100,0.217444398,
CA,California,2015,June,12 month-ending,Number of Drug Overdose Deaths,"4,604",100,0.2197474474,
CA,California,2015,July,12 month-ending,Number of Drug Overdose Deaths,"4,628",100,0.2243390221,
CA,California,2015,August,12 month-ending,Number of Drug Overdose Deaths,"4,670",100,0.2339509639,
CA,California,2015,September,12 month-ending,Number of Drug Overdose Deaths,"4,747",100,0.2558688458,
CA,California,2015,October,12 month-ending,Number of Drug Overdose Deaths,"4,784",100,0.2789524733,
CA,California,2015,November,12 month-ending,Number of Drug Overdose Deaths,"4,747",100,0.308336682,
CA,California,2015,December,12 month-ending,Number of Drug Overdose Deaths,"4,762",100,0.3559183924,
CA,California,2016,January,12 month-ending,Number of Drug Overdose Deaths,"4,745",100,0.3598107234,
CA,California,2016,February,12 month-ending,Number of Drug Overdose Deaths,"4,745",100,0.3639043715,
CA,California,2016,March,12 month-ending,Number of Drug Overdose Deaths,"4,768",100,0.3714386266,
CA,California,2016,April,12 month-ending,Number of Drug Overdose Deaths,"4,795",100,0.3776830597,
CA,California,2016,May,12 month-ending,Number of Drug Overdose Deaths,"4,811",100,0.391883987,
CA,California,2016,June,12 month-ending,Number of Drug Overdose Deaths,"4,844",100,0.3969908248,
CA,California,2016,July,12 month-ending,Number of Drug Overdose Deaths,"4,816",100,0.410163492,
CA,California,2016,August,12 month-ending,Number of Drug Overdose Deaths,"4,791",100,0.4201985629,
CA,California,2016,September,12 month-ending,Number of Drug Overdose Deaths,"4,716",100,0.4197816372,
CA,California,2016,October,12 month-ending,Number of Drug Overdose Deaths,"4,659",100,0.4171249586,
CA,California,2016,November,12 month-ending,Number of Drug Overdose Deaths,"4,709",100,0.3929714896,
CA,California,2016,December,12 month-ending,Number of Drug Overdose Deaths,"4,755",100,0.3639831458,
CA,California,2017,January,12 month-ending,Number of Drug Overdose Deaths,"4,765",100,0.3779998794,*Likely underreported due to incomplete data
CA,California,2017,February,12 month-ending,Number of Drug Overdose Deaths,"4,709",100,0.3884558032,*Likely underreported due to incomplete data
CA,California,2017,March,12 month-ending,Number of Drug Overdose Deaths,"4,694",100,0.4026044657,*Likely underreported due to incomplete data
CA,California,2017,April,12 month-ending,Number of Drug Overdose Deaths,"4,677",100,0.4131156686,*Likely underreported due to incomplete data
CA,California,2017,May,12 month-ending,Number of Drug Overdose Deaths,"4,696",100,0.4323795917,*Likely underreported due to incomplete data
CA,California,2017,June,12 month-ending,Number of Drug Overdose Deaths,"4,716",100,0.4645551884,*Likely underreported due to incomplete data
CA,California,2017,July,12 month-ending,Number of Drug Overdose Deaths,"4,754",100,0.4854314468,*Likely underreported due to incomplete data
CA,California,2017,August,12 month-ending,Number of Drug Overdose Deaths,"4,761",100,0.5124157974,*Likely underreported due to incomplete data
CA,California,2017,September,12 month-ending,Number of Drug Overdose Deaths,"4,780",100,0.5498010049,*Likely underreported due to incomplete data
CO,Colorado,2015,January,12 month-ending,Number of Deaths,"36,264",100,0.0193028899,
CO,Colorado,2015,February,12 month-ending,Number of Deaths,"36,330",100,0.0192678227,
CO,Colorado,2015,March,12 month-ending,Number of Deaths,"36,300",100,0.0192837466,
CO,Colorado,2015,April,12 month-ending,Number of Deaths,"36,601",100,0.0218573263,
CO,Colorado,2015,May,12 month-ending,Number of Deaths,"36,667",100,0.0218179835,
CO,Colorado,2015,June,12 month-ending,Number of Deaths,"36,816",100,0.0244458931,
CO,Colorado,2015,July,12 month-ending,Number of Deaths,"36,960",100,0.0351731602,
CO,Colorado,2015,August,12 month-ending,Number of Deaths,"37,125",100,0.0377104377,
CO,Colorado,2015,September,12 month-ending,Number of Deaths,"37,101",100,0.0431255222,
CO,Colorado,2015,October,12 month-ending,Number of Deaths,"37,144",100,0.0457678225,
CO,Colorado,2015,November,12 month-ending,Number of Deaths,"37,144",100,0.0403833728,
CO,Colorado,2015,December,12 month-ending,Number of Deaths,"36,993",100,0.0405482118,
CO,Colorado,2016,January,12 month-ending,Number of Deaths,"36,752",100,0.0408141054,
CO,Colorado,2016,February,12 month-ending,Number of Deaths,"36,987",100,0.0405547895,
CO,Colorado,2016,March,12 month-ending,Number of Deaths,"37,387",100,0.0454703507,
CO,Colorado,2016,April,12 month-ending,Number of Deaths,"37,351",100,0.0428368718,
CO,Colorado,2016,May,12 month-ending,Number of Deaths,"37,535",100,0.0426268816,
CO,Colorado,2016,June,12 month-ending,Number of Deaths,"37,504",100,0.0373293515,
CO,Colorado,2016,July,12 month-ending,Number of Deaths,"37,620",100,0.0265816055,
CO,Colorado,2016,August,12 month-ending,Number of Deaths,"37,650",100,0.0292164675,
CO,Colorado,2016,September,12 month-ending,Number of Deaths,"37,834",100,0.034360628,
CO,Colorado,2016,October,12 month-ending,Number of Deaths,"38,048",100,0.0262825904,
CO,Colorado,2016,November,12 month-ending,Number of Deaths,"38,075",100,0.0262639527,
CO,Colorado,2016,December,12 month-ending,Number of Deaths,"38,151",100,0.0314539593,
CO,Colorado,2017,January,12 month-ending,Number of Deaths,"38,236",100,0.031384036,*Likely underreported due to incomplete data
CO,Colorado,2017,February,12 month-ending,Number of Deaths,"38,358",100,0.0312842171,*Likely underreported due to incomplete data
CO,Colorado,2017,March,12 month-ending,Number of Deaths,"38,364",100,0.0260661036,*Likely underreported due to incomplete data
CO,Colorado,2017,April,12 month-ending,Number of Deaths,"38,521",100,0.0311518393,*Likely underreported due to incomplete data
CO,Colorado,2017,May,12 month-ending,Number of Deaths,"38,411",100,0.0390513134,*Likely underreported due to incomplete data
CO,Colorado,2017,June,12 month-ending,Number of Deaths,"38,474",100,0.0467848417,*Likely underreported due to incomplete data
CO,Colorado,2017,July,12 month-ending,Number of Deaths,"38,372",100,0.0495152716,*Likely underreported due to incomplete data
CO,Colorado,2017,August,12 month-ending,Number of Deaths,"38,386",100,0.0494972125,*Likely underreported due to incomplete data
CO,Colorado,2017,September,12 month-ending,Number of Deaths,"38,548",100,0.0492891979,*Likely underreported due to incomplete data
CO,Colorado,2015,January,12 month-ending,Number of Drug Overdose Deaths,923,100,0.0193028899,
CO,Colorado,2015,February,12 month-ending,Number of Drug Overdose Deaths,932,100,0.0192678227,
CO,Colorado,2015,March,12 month-ending,Number of Drug Overdose Deaths,939,100,0.0192837466,
CO,Colorado,2015,April,12 month-ending,Number of Drug Overdose Deaths,950,100,0.0218573263,
CO,Colorado,2015,May,12 month-ending,Number of Drug Overdose Deaths,927,100,0.0218179835,
CO,Colorado,2015,June,12 month-ending,Number of Drug Overdose Deaths,921,100,0.0244458931,
CO,Colorado,2015,July,12 month-ending,Number of Drug Overdose Deaths,918,100,0.0351731602,
CO,Colorado,2015,August,12 month-ending,Number of Drug Overdose Deaths,928,100,0.0377104377,
CO,Colorado,2015,September,12 month-ending,Number of Drug Overdose Deaths,917,100,0.0431255222,
CO,Colorado,2015,October,12 month-ending,Number of Drug Overdose Deaths,915,100,0.0457678225,
CO,Colorado,2015,November,12 month-ending,Number of Drug Overdose Deaths,908,100,0.0403833728,
CO,Colorado,2015,December,12 month-ending,Number of Drug Overdose Deaths,913,100,0.0405482118,
CO,Colorado,2016,January,12 month-ending,Number of Drug Overdose Deaths,913,100,0.0408141054,
CO,Colorado,2016,February,12 month-ending,Number of Drug Overdose Deaths,912,100,0.0405547895,
CO,Colorado,2016,March,12 month-ending,Number of Drug Overdose Deaths,908,100,0.0454703507,
CO,Colorado,2016,April,12 month-ending,Number of Drug Overdose Deaths,894,100,0.0428368718,
CO,Colorado,2016,May,12 month-ending,Number of Drug Overdose Deaths,915,100,0.0426268816,
CO,Colorado,2016,June,12 month-ending,Number of Drug Overdose Deaths,935,100,0.0373293515,
CO,Colorado,2016,July,12 month-ending,Number of Drug Overdose Deaths,928,100,0.0265816055,
CO,Colorado,2016,August,12 month-ending,Number of Drug Overdose Deaths,934,100,0.0292164675,
CO,Colorado,2016,September,12 month-ending,Number of Drug Overdose Deaths,933,100,0.034360628,
CO,Colorado,2016,October,12 month-ending,Number of Drug Overdose Deaths,948,100,0.0262825904,
CO,Colorado,2016,November,12 month-ending,Number of Drug Overdose Deaths,952,100,0.0262639527,
CO,Colorado,2016,December,12 month-ending,Number of Drug Overdose Deaths,965,100,0.0314539593,
CO,Colorado,2017,January,12 month-ending,Number of Drug Overdose Deaths,976,100,0.031384036,*Likely underreported due to incomplete data
CO,Colorado,2017,February,12 month-ending,Number of Drug Overdose Deaths,966,100,0.0312842171,*Likely underreported due to incomplete data
CO,Colorado,2017,March,12 month-ending,Number of Drug Overdose Deaths,962,100,0.0260661036,*Likely underreported due to incomplete data
CO,Colorado,2017,April,12 month-ending,Number of Drug Overdose Deaths,986,100,0.0311518393,*Likely underreported due to incomplete data
CO,Colorado,2017,May,12 month-ending,Number of Drug Overdose Deaths,980,100,0.0390513134,*Likely underreported due to incomplete data
CO,Colorado,2017,June,12 month-ending,Number of Drug Overdose Deaths,994,100,0.0467848417,*Likely underreported due to incomplete data
CO,Colorado,2017,July,12 month-ending,Number of Drug Overdose Deaths,"1,010",100,0.0495152716,*Likely underreported due to incomplete data
CO,Colorado,2017,August,12 month-ending,Number of Drug Overdose Deaths,"1,016",100,0.0494972125,*Likely underreported due to incomplete data
CO,Colorado,2017,September,12 month-ending,Number of Drug Overdose Deaths,"1,021",100,0.0492891979,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Cocaine (T40.5),118,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Cocaine (T40.5),124,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Cocaine (T40.5),124,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Cocaine (T40.5),125,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Cocaine (T40.5),124,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Cocaine (T40.5),126,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Cocaine (T40.5),133,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Cocaine (T40.5),134,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Cocaine (T40.5),139,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Cocaine (T40.5),155,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Cocaine (T40.5),164,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Cocaine (T40.5),168,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Cocaine (T40.5),171,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Cocaine (T40.5),177,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Cocaine (T40.5),179,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Cocaine (T40.5),186,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Cocaine (T40.5),195,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Cocaine (T40.5),197,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Cocaine (T40.5),201,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Cocaine (T40.5),211,100,0.0165804483,
CT,Connecticut,2016,September,12 month-ending,Cocaine (T40.5),223,100,0.0166179208,
CT,Connecticut,2016,October,12 month-ending,Cocaine (T40.5),223,100,0.0165809982,
CT,Connecticut,2016,November,12 month-ending,Cocaine (T40.5),224,100,0.0165049185,
CT,Connecticut,2016,December,12 month-ending,Cocaine (T40.5),237,100,0.0261088085,
CT,Connecticut,2017,January,12 month-ending,Cocaine (T40.5),250,100,0.0259437022,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Cocaine (T40.5),247,100,0.0257848256,*Likely underreported due to incomplete data
CT,Connecticut,2017,March,12 month-ending,Cocaine (T40.5),259,100,0.0354107649,*Likely underreported due to incomplete data
CT,Connecticut,2017,April,12 month-ending,Cocaine (T40.5),267,100,0.0385752861,*Likely underreported due to incomplete data
CT,Connecticut,2017,May,12 month-ending,Cocaine (T40.5),280,100,0.0417710944,*Likely underreported due to incomplete data
CT,Connecticut,2017,June,12 month-ending,Cocaine (T40.5),278,100,0.0511852586,*Likely underreported due to incomplete data
CT,Connecticut,2017,July,12 month-ending,Cocaine (T40.5),286,100,0.0542178281,*Likely underreported due to incomplete data
CT,Connecticut,2017,August,12 month-ending,Cocaine (T40.5),292,100,0.063734863,*Likely underreported due to incomplete data
CT,Connecticut,2017,September,12 month-ending,Cocaine (T40.5),287,100,0.0633974704,*Likely underreported due to incomplete data
CT,Connecticut,2015,January,12 month-ending,Heroin (T40.1),298,100,0.009926872,
CT,Connecticut,2015,February,12 month-ending,Heroin (T40.1),302,100,0.0098850044,
CT,Connecticut,2015,March,12 month-ending,Heroin (T40.1),294,100,0.0098370332,
CT,Connecticut,2015,April,12 month-ending,Heroin (T40.1),306,100,0.0098583681,
CT,Connecticut,2015,May,12 month-ending,Heroin (T40.1),306,100,0.0131418997,
CT,Connecticut,2015,June,12 month-ending,Heroin (T40.1),309,100,0.0131113151,
CT,Connecticut,2015,July,12 month-ending,Heroin (T40.1),338,100,0.016333464,
CT,Connecticut,2015,August,12 month-ending,Heroin (T40.1),341,100,0.0163671479,
CT,Connecticut,2015,September,12 month-ending,Heroin (T40.1),353,100,0.019636078,
CT,Connecticut,2015,October,12 month-ending,Heroin (T40.1),368,100,0.0163318635,
CT,Connecticut,2015,November,12 month-ending,Heroin (T40.1),382,100,0.0195115606,
CT,Connecticut,2015,December,12 month-ending,Heroin (T40.1),394,100,0.0163398693,
CT,Connecticut,2016,January,12 month-ending,Heroin (T40.1),403,100,0.0164646997,
CT,Connecticut,2016,February,12 month-ending,Heroin (T40.1),410,100,0.0165393139,
CT,Connecticut,2016,March,12 month-ending,Heroin (T40.1),424,100,0.0165771501,
CT,Connecticut,2016,April,12 month-ending,Heroin (T40.1),436,100,0.0165573879,
CT,Connecticut,2016,May,12 month-ending,Heroin (T40.1),454,100,0.0132459103,
CT,Connecticut,2016,June,12 month-ending,Heroin (T40.1),462,100,0.0165628727,
CT,Connecticut,2016,July,12 month-ending,Heroin (T40.1),454,100,0.0132916861,
CT,Connecticut,2016,August,12 month-ending,Heroin (T40.1),461,100,0.0165804483,
CT,Connecticut,2016,September,12 month-ending,Heroin (T40.1),456,100,0.0166179208,
CT,Connecticut,2016,October,12 month-ending,Heroin (T40.1),443,100,0.0165809982,
CT,Connecticut,2016,November,12 month-ending,Heroin (T40.1),451,100,0.0165049185,
CT,Connecticut,2016,December,12 month-ending,Heroin (T40.1),459,100,0.0261088085,
CT,Connecticut,2017,January,12 month-ending,Heroin (T40.1),470,100,0.0259437022,*Likely underreported due to incomplete data
CT,Connecticut,2017,February,12 month-ending,Heroin (T40.1),468,100,0.0257848256,*Likely underreported due to incomplete data
DE,Delaware,2015,April,12 month-ending,Number of Deaths,"8,580",100,0,
CT,Connecticut,2017,March,12 month-ending,Heroin (T40.1),475,100,0.0354107649,*Likely underreported due to incomplete data
